UNITID,OPEID6,Predicted Final Data LN,Final_Predicted 10 year earnings,CONTROL,CONTROL.1,TUITIONFEE_IN,TUITIONFEE_OUT,ICLEVEL,PREDDEG,ADM_RATE_ALL,SAT_AVG_ALL,PCIP01,PCIP03,PCIP04,PCIP05,PCIP09,PCIP10,PCIP11,PCIP12,PCIP13,PCIP14,PCIP15,PCIP16,PCIP19,PCIP22,PCIP23,PCIP24,PCIP25,PCIP26,PCIP27,PCIP29,PCIP30,PCIP31,PCIP38,PCIP39,PCIP40,PCIP41,PCIP42,PCIP43,PCIP44,PCIP45,PCIP46,PCIP47,PCIP48,PCIP49,PCIP50,PCIP51,PCIP52,PCIP54,TUITFTE,AVGFACSAL,PFTFAC,PCTPELL,COSTT4_A,C150_4,RET_FT4,CDR3,GRAD_DEBT_MDN,AGE_ENTRY,FAMINC,MN_EARN_WNE_P6,MN_EARN_WNE_P8,MN_EARN_WNE_P10,MD_EARN_WNE_P6,MD_EARN_WNE_P8,MD_EARN_WNE_P10,SD_EARN_WNE_P6,SD_EARN_WNE_P8,SD_EARN_WNE_P10,COUNT_NWNE_P6,COUNT_NWNE_P8,COUNT_NWNE_P10,COUNT_WNE_P6,COUNT_WNE_P8,COUNT_WNE_P10,UGDS_MEN,UGDS_WOMEN
148849,1756,10.629438861327191,41333.924627765264,2,Private,32499.0,32499.0,1,3,0.3731,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7879,0.0,0.0,0.0,0.0,0.0606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20175.0,4723.0,0.9167,0.4948,42277.0,0.2963,0.625,0.085,32263.0,23.10638298,52756.02128,,,,,,,,,,,,,,,,0.527,0.473
149028,9987,,,2,Private,,,1,3,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,21090.0,6341.0,0.5778,0.3939,,,,0.0,23750.0,26.67391304,51487.09239,54700.0,56800.0,60100.0,54100.0,56400.0,60600.0,17500.0,20900.0,25000.0,,,,,,,0.1207,0.8793
149222,1758,10.721679736998121,45327.97801265371,1,Public,12248.0,24871.0,1,3,0.8153,1055.0,0.0422,0.0148,0.0145,0.0005,0.0441,0.0,0.0191,0.004,0.1537,0.0449,0.0701,0.0064,0.0048,0.0073,0.0301,0.0167,0.0,0.0376,0.0032,0.0,0.0167,0.0352,0.0019,0.0,0.0073,0.0,0.0363,0.0124,0.0236,0.0693,0.0,0.0099,0.0,0.0344,0.05,0.0943,0.0814,0.0134,8434.0,6882.0,0.8508,0.433,25105.0,0.4433,0.6814,0.083,22000.0,22.12448737,54991.16444,36700.0,43200.0,49500.0,33200.0,38400.0,42900.0,23500.0,32300.0,40400.0,418.0,468.0,608.0,5635.0,5728.0,6272.0,0.5432,0.4568
149231,1759,10.800344855358341,49037.70913756363,1,Public,9738.0,20682.0,1,3,0.8696,1070.0,0.0,0.0,0.0,0.0,0.0344,0.0,0.0196,0.0,0.0795,0.0772,0.0085,0.0098,0.0,0.0,0.0545,0.0022,0.0,0.0647,0.0067,0.0,0.0,0.0406,0.0031,0.0,0.0143,0.0,0.0777,0.0393,0.0143,0.0661,0.0,0.0,0.0,0.0,0.0406,0.1272,0.1969,0.0228,7872.0,7866.0,0.7029,0.3621,22219.0,0.505,0.7264,0.059,21500.0,21.73884043,62792.22405,39600.0,45200.0,50800.0,36100.0,39800.0,43000.0,25200.0,31500.0,41000.0,194.0,227.0,342.0,3372.0,3450.0,3714.0,0.4701,0.5299
149329,20732,,,2,Private,12000.0,12000.0,1,3,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9936.0,3527.0,0.7857,0.2985,16000.0,0.2353,1.0,,,19.25,51388.54167,,,,,,,,,,,,,,,,1.0,0.0
149505,1771,10.772779626871763,47704.43392084054,2,Private,25515.0,25515.0,1,3,0.9022,1080.0,0.0,0.0,0.0,0.0,0.0261,0.0,0.0075,0.0,0.2873,0.0,0.0,0.0,0.0,0.0,0.0075,0.0,0.0,0.0336,0.0037,0.0,0.0,0.0448,0.0075,0.0224,0.0037,0.0,0.0672,0.0485,0.0261,0.0075,0.0,0.0,0.0,0.0,0.0299,0.1493,0.2127,0.0149,15660.0,6092.0,0.5742,0.3548,35139.0,0.5787,0.8424,0.031,26242.5,25.04139715,60605.42044,39600.0,41400.0,44600.0,38300.0,39500.0,42200.0,21700.0,25500.0,27900.0,42.0,49.0,80.0,637.0,586.0,597.0,0.3452,0.6548
149514,1772,10.812312218317903,49628.08678729601,2,Private,27360.0,27360.0,1,3,1.0,1062.0,0.0,0.0,0.0,0.0,0.0432,0.0,0.0,0.0,0.0919,0.0,0.0,0.0,0.0,0.0,0.0054,0.0378,0.0,0.0,0.0054,0.0,0.0,0.027,0.0108,0.2541,0.0,0.0,0.1838,0.0,0.0,0.0162,0.0,0.0,0.0,0.0,0.0378,0.0865,0.1838,0.0162,11524.0,7129.0,0.2768,0.4891,39292.0,0.4627,0.7747,0.061,26500.0,26.53881279,53023.63775,35400.0,40000.0,45400.0,32300.0,36300.0,41100.0,24600.0,30500.0,33300.0,66.0,84.0,122.0,559.0,587.0,626.0,0.5356,0.4644
149639,1778,10.763588148024605,47267.96857934947,2,Private,25690.0,25690.0,1,3,0.7609,1109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13742.0,6291.0,1.0,0.3985,35742.0,0.8,0.8667,0.062,,20.93103448,75577.75862,,,,,,,,,,,,,,,,0.5093,0.4907
149763,22141,,,2,Private,,,1,3,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18891.0,7274.0,1.0,0.3645,,,,0.01,24897.5,28.90131579,39450.16009,64000.0,69900.0,72900.0,65300.0,69200.0,71100.0,24300.0,30800.0,36900.0,,,,,,,0.1773,0.8227
149772,1780,10.862906465235701,52203.58581240726,1,Public,12217.0,16533.0,1,3,0.6964,970.0,0.046,0.0,0.0,0.0023,0.0686,0.0095,0.014,0.0,0.0496,0.0014,0.0086,0.0045,0.0338,0.0,0.0189,0.1358,0.0,0.0388,0.0063,0.0,0.0,0.0654,0.0005,0.0,0.0158,0.0,0.0415,0.1831,0.0226,0.0361,0.0,0.0,0.0,0.0,0.0284,0.0383,0.1186,0.0117,6747.0,8439.0,0.8979,0.4444,25074.0,0.5426,0.7205,0.055,23742.0,22.03269302,54699.3273,37000.0,42100.0,47500.0,35100.0,39000.0,43200.0,20900.0,24200.0,30600.0,216.0,289.0,342.0,4071.0,3988.0,4227.0,0.5071,0.4929
149781,1781,10.985826896828318,59031.52468156929,2,Private,31900.0,31900.0,1,3,0.6915,1311.0,0.0,0.0111,0.0,0.0,0.0637,0.0,0.0016,0.0,0.0669,0.0032,0.0,0.0159,0.0,0.0,0.0748,0.0,0.0,0.0669,0.0382,0.0,0.0143,0.0,0.0398,0.0589,0.0334,0.0,0.0541,0.0,0.0,0.1401,0.0,0.0,0.0,0.0,0.1051,0.0669,0.1162,0.0287,19517.0,8607.0,0.6782,0.2013,42390.0,0.8931,0.933,0.011,22500.0,19.57226792,100587.5758,39600.0,48700.0,60500.0,36200.0,40300.0,48400.0,26800.0,40800.0,73700.0,45.0,46.0,78.0,482.0,444.0,519.0,0.4792,0.5208
150066,1785,10.76752367766589,47454.35960390313,2,Private,26850.0,26850.0,1,3,0.5491,1048.0,0.0,0.0,0.0,0.0,0.0397,0.0,0.0185,0.0,0.1243,0.0,0.0,0.0106,0.0397,0.0,0.0159,0.0476,0.0,0.0317,0.0053,0.0,0.0159,0.0291,0.0106,0.0423,0.0079,0.0,0.0847,0.0265,0.0423,0.0265,0.0,0.0,0.0,0.0,0.0688,0.0794,0.209,0.0238,12546.0,6449.0,1.0,0.2118,38820.0,0.6278,0.7465,0.046,27000.0,22.81755424,71069.55128,33300.0,38800.0,41300.0,32000.0,35900.0,37200.0,21200.0,22900.0,32900.0,52.0,76.0,115.0,864.0,842.0,946.0,0.3981,0.6019
150136,1786,10.817284242411448,49875.45327699651,1,Public,9344.0,24610.0,1,3,0.5988,1066.0,0.0,0.0074,0.0326,0.0009,0.1211,0.0,0.013,0.0,0.1143,0.0003,0.0264,0.0133,0.0516,0.006,0.0187,0.0922,0.0,0.0269,0.004,0.0,0.0,0.013,0.0034,0.0,0.0094,0.0,0.0417,0.0363,0.0204,0.0357,0.0,0.0,0.0,0.0,0.0613,0.0925,0.1435,0.0142,7522.0,7454.0,0.8183,0.3399,21807.0,0.5945,0.8141,0.049,25000.0,20.73019835,72367.8341,35300.0,39600.0,44600.0,34000.0,37300.0,41100.0,19200.0,23300.0,28200.0,296.0,351.0,463.0,5479.0,5225.0,5423.0,0.4162,0.5838
150145,1787,10.71730938185076,45130.31090298183,2,Private,25830.0,25830.0,1,3,0.7053,1040.0,0.0,0.0,0.0,0.0,0.0095,0.0,0.0,0.0,0.0743,0.0019,0.0,0.0267,0.0,0.0,0.0114,0.1143,0.0,0.019,0.0133,0.0,0.0,0.0229,0.0076,0.0533,0.0038,0.0,0.0248,0.0362,0.0552,0.0133,0.0,0.0,0.0,0.0,0.0343,0.2057,0.2667,0.0057,13390.0,5674.0,0.9818,0.5106,34378.0,0.6983,0.8122,0.059,19169.5,26.97555792,52052.34963,36000.0,38700.0,42800.0,33400.0,34300.0,37800.0,24700.0,26500.0,45800.0,65.0,88.0,112.0,841.0,743.0,771.0,0.35,0.65
150163,1788,10.89609564638822,53965.252509775026,2,Private,35652.0,35652.0,1,3,0.6846,1205.0,0.0,0.0,0.0,0.0026,0.0832,0.0185,0.0066,0.0,0.1268,0.0,0.0,0.0119,0.0,0.0,0.0238,0.0013,0.0,0.0661,0.0066,0.0,0.0251,0.0,0.0053,0.0,0.0436,0.0,0.0396,0.0,0.0,0.0806,0.0,0.0,0.0,0.0,0.1004,0.1334,0.2048,0.0198,21007.0,7625.0,1.0,0.1649,48784.0,0.7784,0.9014,0.016,27000.0,19.85894737,116823.7733,55000.0,64800.0,68900.0,45200.0,54200.0,56600.0,45200.0,41200.0,46400.0,55.0,45.0,70.0,1015.0,1053.0,1163.0,0.4019,0.5981
150172,1834,10.632916066470624,41477.90133628694,2,Private,16405.0,16405.0,1,3,0.3378,,0.0,0.0,0.0,0.0,0.0136,0.0,0.0273,0.0,0.0364,0.0,0.0,0.0,0.0,0.0364,0.0136,0.0273,0.0,0.0,0.0,0.0,0.0182,0.0,0.0,0.0,0.0,0.0,0.0182,0.4182,0.0136,0.0091,0.0,0.0,0.0,0.0,0.0182,0.0,0.35,0.0,12933.0,5857.0,0.2818,0.4351,20711.0,0.2394,0.5772,0.119,19625.5,26.09315589,39417.78707,40000.0,44200.0,47800.0,34900.0,37900.0,42000.0,30100.0,30000.0,35100.0,36.0,50.0,71.0,450.0,401.0,498.0,0.5379,0.4621
150400,1792,10.943787080925578,56601.29144189476,2,Private,42746.0,42746.0,1,3,0.566,1213.0,0.0,0.0112,0.0,0.0,0.1477,0.0,0.0542,0.0,0.0131,0.0,0.0,0.0262,0.0,0.0,0.1103,0.0,0.0,0.1121,0.0206,0.0,0.0336,0.0411,0.0262,0.0,0.0187,0.0,0.0542,0.0,0.0,0.2187,0.0,0.0,0.0,0.0,0.0766,0.0,0.0,0.0355,17231.0,9104.0,0.8853,0.1944,53410.0,0.8017,0.9267,0.045,25000.0,19.50146199,106548.2368,43900.0,52700.0,66100.0,40400.0,48300.0,54000.0,27400.0,31900.0,53000.0,,,34.0,,,545.0,0.4577,0.5423
150455,1793,10.779515777431032,48026.86291600084,2,Private,42870.0,42870.0,1,3,0.6452,,0.0,0.0456,0.0,0.0646,0.0,0.0,0.019,0.0,0.0,0.0,0.0,0.0722,0.0,0.0,0.0228,0.0,0.0,0.1673,0.0152,0.0,0.1141,0.0,0.0304,0.0,0.038,0.0,0.0837,0.0,0.0,0.1369,0.0,0.0,0.0,0.0,0.0684,0.0,0.0646,0.057,14123.0,7041.0,0.9677,0.2829,52710.0,0.7152,0.8419,0.061,27000.0,19.6185567,70419.85309,28000.0,33700.0,39200.0,25100.0,32100.0,35000.0,17900.0,21600.0,26200.0,27.0,40.0,37.0,250.0,254.0,314.0,0.4512,0.5488
150534,1795,10.878588304899726,53028.68671603816,2,Private,31776.0,31776.0,1,3,0.8295,1144.0,0.0,0.0,0.0,0.0,0.0405,0.0,0.0123,0.0,0.0687,0.0933,0.0,0.0088,0.0,0.0035,0.037,0.0194,0.0,0.0387,0.0158,0.0,0.0088,0.0898,0.0018,0.0035,0.0176,0.0,0.0511,0.0106,0.0,0.0546,0.0,0.0,0.0,0.0,0.1074,0.1637,0.1303,0.0229,13541.0,7644.0,0.6289,0.256,43495.0,0.6445,0.8453,0.023,26899.0,20.56601607,80096.44317,40700.0,45000.0,48800.0,37800.0,40400.0,41800.0,22300.0,36200.0,43300.0,45.0,56.0,65.0,770.0,782.0,850.0,0.4501,0.5499
150604,1798,10.812037261153774,49614.44306509739,2,Private,28185.0,28185.0,1,3,0.6922,1031.0,0.0,0.0,0.0,0.0,0.1357,0.0,0.0302,0.0,0.1106,0.0,0.0,0.0101,0.0,0.0,0.0151,0.0,0.0,0.1055,0.0402,0.0,0.0,0.0101,0.0151,0.0,0.0402,0.0,0.0804,0.0,0.0,0.1558,0.0,0.0,0.0,0.0,0.0402,0.1206,0.0804,0.0101,13013.0,6637.0,0.7241,0.3895,39697.0,0.6113,0.7941,0.03,27000.0,19.73781513,80515.04538,36000.0,39800.0,46300.0,35500.0,38000.0,44100.0,18100.0,21000.0,25800.0,,,31.0,,,425.0,0.4677,0.5323
150668,1799,10.786673878290157,48371.87739575818,2,Private,29700.0,29700.0,1,3,0.54,1109.0,0.0,0.033,0.0,0.0,0.0566,0.0,0.0094,0.0,0.1038,0.0,0.0,0.0283,0.0,0.0,0.0377,0.0,0.0,0.0802,0.0047,0.0,0.033,0.0,0.0,0.0142,0.0283,0.0,0.0283,0.0,0.0283,0.0189,0.0,0.0,0.0,0.0,0.0566,0.2406,0.1698,0.0283,14638.0,5910.0,0.7128,0.308,38153.0,0.7209,0.7725,0.033,20500.0,23.66666667,65101.12374,35900.0,41200.0,42400.0,32500.0,37200.0,37700.0,21900.0,24900.0,29800.0,25.0,26.0,32.0,327.0,368.0,340.0,0.4236,0.5764
150677,1800,10.782264635824511,48159.06357844548,2,Private,24670.0,24670.0,1,3,0.8012,1110.0,0.0,0.0025,0.0,0.0,0.0276,0.0,0.005,0.0,0.1231,0.0025,0.0,0.0101,0.0,0.0,0.0101,0.0352,0.0,0.0327,0.0025,0.0,0.0,0.0302,0.0,0.0779,0.0,0.0,0.1533,0.0302,0.0,0.0101,0.0,0.0,0.0,0.0,0.0477,0.005,0.3844,0.0101,7353.0,6425.0,1.0,0.3003,33215.0,0.6486,0.8121,0.046,22075.0,22.56199305,63900.54693,32500.0,35500.0,37500.0,30800.0,31500.0,34900.0,19600.0,25900.0,27100.0,43.0,41.0,48.0,435.0,350.0,311.0,0.4641,0.5359
150756,1801,10.837603134804889,50899.23305813143,2,Private,33023.0,33023.0,1,3,0.6447,1101.0,0.0,0.0132,0.0,0.0,0.0921,0.0,0.0307,0.0,0.0526,0.0,0.0,0.0219,0.0,0.0,0.0526,0.0,0.0,0.0877,0.0219,0.0,0.0307,0.0921,0.0175,0.0044,0.0789,0.0,0.0877,0.0,0.0,0.1886,0.0,0.0,0.0,0.0,0.0658,0.0,0.0,0.0614,11161.0,7711.0,0.9608,0.3233,43582.0,0.686,0.8174,0.041,27000.0,19.65392354,80806.37022,34600.0,42100.0,51600.0,32600.0,40100.0,46400.0,19600.0,24300.0,33500.0,,,27.0,,,345.0,0.419,0.581
150774,7263,10.56861434415652,38894.74164142912,2,Private,27150.0,27150.0,1,3,0.9316,969.0,0.0,0.0,0.0,0.0,0.0826,0.0,0.0,0.0,0.0826,0.0,0.0,0.0,0.0,0.0,0.0459,0.0917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0275,0.0,0.0,0.1743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055,0.0,0.3578,0.0826,12635.0,4612.0,0.4375,0.3602,35688.0,0.3216,0.6203,0.102,25000.0,20.35357143,79720.04286,33100.0,38300.0,45300.0,31400.0,35600.0,39900.0,20600.0,24400.0,34200.0,28.0,,,218.0,,,0.6523,0.3477
150941,1803,10.785458394076196,48313.117860262144,2,Private,24771.0,24771.0,1,3,0.9711,1034.0,0.0,0.0,0.0,0.0,0.0531,0.049,0.0245,0.0,0.1347,0.0,0.0,0.0,0.0,0.0,0.0163,0.0,0.0,0.0122,0.0041,0.0,0.0,0.098,0.0041,0.1061,0.0122,0.0,0.0776,0.0,0.0327,0.0082,0.0,0.0,0.0,0.0,0.0816,0.0694,0.2,0.0163,11041.0,6127.0,1.0,0.3685,35059.0,0.5891,0.8622,0.027,26729.0,21.46555324,68119.08977,32600.0,36300.0,39000.0,31500.0,33600.0,36200.0,19300.0,22600.0,24900.0,29.0,33.0,39.0,429.0,403.0,327.0,0.4276,0.5724
151102,1828,10.679654859265064,43462.54706769409,1,Public,7949.0,19092.0,1,3,0.9087,1002.0,0.0,0.0,0.0,0.0029,0.0253,0.0,0.0323,0.0,0.0417,0.0358,0.0928,0.0059,0.0,0.0,0.03,0.1298,0.0,0.0253,0.0088,0.0,0.0,0.0,0.0012,0.0,0.0147,0.0035,0.0452,0.0006,0.0582,0.0358,0.0,0.0,0.0,0.0,0.0564,0.1563,0.1798,0.0176,5643.0,7360.0,0.9554,0.3262,18755.0,0.264,0.6843,0.1,25054.0,22.2645241,55673.46527,33100.0,36400.0,39800.0,30800.0,34400.0,36500.0,19900.0,22500.0,27000.0,348.0,391.0,503.0,3467.0,3292.0,3516.0,0.4595,0.5405
151111,1813,10.801518920677623,49095.31642193911,1,Public,8909.0,30089.0,1,3,0.7049,1010.0,0.0,0.0011,0.0,0.0009,0.0479,0.0,0.0231,0.0,0.0443,0.0398,0.0375,0.0072,0.0014,0.0063,0.0131,0.0968,0.0,0.0276,0.0068,0.0,0.0127,0.0493,0.0066,0.0,0.0151,0.0,0.0423,0.031,0.0525,0.0328,0.0,0.0,0.0,0.0,0.0332,0.1917,0.173,0.0061,10593.0,7799.0,0.6291,0.3728,19875.0,0.4343,0.7091,0.059,23500.0,22.83247445,55994.1242,39900.0,49300.0,50700.0,36900.0,40500.0,42500.0,25100.0,48700.0,49100.0,571.0,699.0,896.0,7281.0,7250.0,6986.0,0.4362,0.5638
151263,1804,10.749848335748718,46622.95688143755,2,Private,25414.0,25414.0,1,3,0.6648,1018.0,0.0,0.0023,0.0,0.0,0.0211,0.0,0.0059,0.0,0.0316,0.0,0.0,0.0,0.0,0.0,0.0164,0.0515,0.0,0.0351,0.0012,0.0,0.0047,0.0691,0.0023,0.0,0.0176,0.0,0.0867,0.0304,0.0164,0.0258,0.0,0.0,0.0,0.0,0.0375,0.3431,0.1956,0.0059,13502.0,7090.0,0.9887,0.3638,37238.0,0.5156,0.7392,0.06,27000.0,23.25889513,63546.73596,38300.0,42200.0,46100.0,35800.0,39200.0,40600.0,21900.0,25600.0,46400.0,86.0,110.0,138.0,1320.0,1278.0,1336.0,0.3528,0.6472
151290,1805,10.628326113851772,41287.955987973706,2,Private,24860.0,24860.0,1,3,0.7057,965.0,0.0,0.0,0.0,0.0,0.0052,0.0,0.0248,0.0,0.0117,0.0809,0.0,0.0,0.0,0.0013,0.0,0.0509,0.0,0.0,0.0,0.0,0.0,0.0052,0.0,0.0,0.0,0.0,0.0287,0.1084,0.0392,0.0,0.0,0.0,0.0,0.0,0.0,0.017,0.6266,0.0,6364.0,7244.0,1.0,0.6482,36187.0,0.3118,0.5581,0.128,26716.5,30.74592944,24226.78036,38300.0,44100.0,49400.0,34600.0,40300.0,42700.0,24400.0,28100.0,34200.0,113.0,110.0,99.0,1254.0,1081.0,935.0,0.3683,0.6317
151306,1808,10.718857006665532,45200.20976669021,1,Public,6957.0,16297.0,1,3,0.7134,1001.0,0.0,0.0,0.0,0.0,0.0576,0.0,0.019,0.0,0.0606,0.0244,0.0077,0.0154,0.0,0.0,0.0166,0.0071,0.0,0.0297,0.0095,0.0,0.0208,0.0351,0.0053,0.0,0.0059,0.0,0.0499,0.0184,0.0368,0.0422,0.0,0.0,0.0,0.0,0.0404,0.309,0.1687,0.0196,5288.0,6785.0,0.576,0.3225,18469.0,0.4068,0.7242,0.066,22500.0,21.64605996,60595.90024,32900.0,36600.0,40200.0,30900.0,34600.0,37000.0,18700.0,22800.0,27500.0,193.0,271.0,342.0,3140.0,3141.0,3231.0,0.3969,0.6031
151324,1807,10.666840599668966,42909.159902658364,1,Public,8416.0,18346.0,1,3,0.8254,913.0,0.0,0.0,0.0006,0.0013,0.0482,0.0,0.0321,0.0,0.0944,0.0,0.0623,0.0116,0.0385,0.0,0.018,0.0064,0.0,0.0148,0.0135,0.0,0.0013,0.0552,0.0026,0.0,0.0154,0.0,0.0379,0.0,0.0141,0.1118,0.0,0.0,0.0,0.0308,0.0379,0.1676,0.1689,0.0148,5726.0,7057.0,0.7361,0.4471,19897.0,0.3991,0.6448,0.096,23498.0,21.78000647,52882.35053,34400.0,38500.0,42600.0,31800.0,35400.0,39000.0,20900.0,23800.0,26700.0,199.0,237.0,315.0,2822.0,2662.0,2966.0,0.4619,0.5381
151333,1814,10.558950142412147,38520.665496532,1,Public,6811.0,18081.0,1,3,0.6726,934.0,0.0,0.0,0.0,0.0,0.0524,0.0,0.0214,0.0,0.0777,0.0,0.0,0.0,0.0,0.0,0.0155,0.1476,0.0,0.0097,0.0117,0.0,0.0427,0.0,0.0,0.0,0.0,0.0,0.0544,0.0757,0.0078,0.0155,0.0,0.0,0.0,0.0,0.0117,0.3728,0.0544,0.0291,4931.0,5696.0,0.5268,0.3075,15652.0,0.2786,0.637,0.108,18435.5,24.9191219,48921.81802,34300.0,37900.0,40500.0,32300.0,35400.0,36200.0,20800.0,24500.0,27600.0,90.0,94.0,140.0,872.0,834.0,919.0,0.322,0.678
151342,1816,10.581211674283368,39387.810698405534,1,Public,6905.0,18081.0,1,3,0.7333,942.0,0.0,0.0,0.0,0.0092,0.0425,0.0,0.0391,0.0,0.0782,0.0,0.0,0.0115,0.0,0.0149,0.0345,0.1368,0.0,0.0333,0.0011,0.0,0.0092,0.0,0.0034,0.0,0.0115,0.0,0.0575,0.0598,0.0,0.0621,0.0,0.0,0.0,0.0,0.0402,0.1839,0.1598,0.0115,5284.0,5766.0,0.5848,0.3377,16178.0,0.2587,0.6585,0.104,25438.0,23.34216178,45375.18146,31600.0,36200.0,38100.0,29700.0,33200.0,34900.0,20000.0,27100.0,27400.0,234.0,261.0,279.0,2115.0,1976.0,1885.0,0.3855,0.6145
151351,1809,10.983662032973534,58903.867697345675,1,Public,10388.0,33241.0,1,3,0.7609,1198.0,0.0,0.0023,0.0,0.0056,0.0876,0.002,0.0389,0.0,0.065,0.0,0.0004,0.0239,0.0163,0.0,0.0195,0.0379,0.0,0.0783,0.0155,0.0,0.0076,0.0741,0.0057,0.0,0.0133,0.0,0.0478,0.0177,0.0618,0.087,0.0,0.0,0.0,0.0,0.0511,0.0345,0.191,0.015,16449.0,9783.0,0.8611,0.1643,23716.0,0.7764,0.8904,0.039,22529.5,20.10214944,96680.19765,44200.0,50300.0,57800.0,39900.0,43600.0,47700.0,29100.0,38000.0,48400.0,413.0,525.0,671.0,7496.0,7365.0,7735.0,0.4986,0.5014
151360,1815,10.564783548442225,38746.02885785076,1,Public,6854.0,18081.0,1,3,0.7678,916.0,0.0,0.0,0.0,0.0,0.0104,0.0,0.0209,0.0,0.0612,0.0,0.0,0.006,0.0,0.0,0.0104,0.1433,0.0,0.0179,0.0075,0.0,0.0,0.0,0.0015,0.0,0.0149,0.0,0.0582,0.1104,0.0537,0.0299,0.0,0.0,0.0,0.0,0.0299,0.3134,0.1,0.0104,5147.0,6586.0,0.467,0.3113,14067.0,0.2836,0.6657,0.123,26116.0,23.90348988,49397.88669,33500.0,37000.0,40400.0,29100.0,32800.0,36300.0,23700.0,25000.0,30100.0,144.0,222.0,250.0,1394.0,1328.0,1529.0,0.3144,0.6856
151379,1817,10.618662121368939,40890.87129382188,1,Public,6827.0,18081.0,1,3,0.8032,959.0,0.0,0.0,0.0,0.0,0.0418,0.0,0.0418,0.0,0.1253,0.0,0.0,0.0094,0.0,0.0,0.0261,0.1545,0.0,0.0282,0.0084,0.0,0.001,0.0,0.0031,0.0,0.0209,0.0,0.0793,0.048,0.0,0.0407,0.0,0.0,0.0,0.0,0.0292,0.1305,0.2015,0.0104,5274.0,6624.0,0.9955,0.3248,16428.0,0.3155,0.6164,0.105,22000.0,23.65699831,49104.98347,32800.0,37500.0,41800.0,31200.0,35000.0,37900.0,20300.0,23900.0,29000.0,159.0,171.0,178.0,1718.0,1399.0,1488.0,0.4145,0.5855
151388,1811,10.54278206000523,37902.86796113201,1,Public,6787.0,18081.0,1,3,0.6376,943.0,0.0,0.0,0.0,0.0,0.0575,0.0,0.0108,0.0,0.0646,0.0,0.0,0.0,0.0,0.0,0.0162,0.1741,0.0,0.0215,0.0072,0.0,0.0359,0.0,0.0,0.0,0.0,0.0,0.0628,0.0467,0.0539,0.0054,0.0,0.0,0.0,0.0,0.0072,0.1706,0.2639,0.0018,4932.0,5819.0,0.3576,0.3239,15743.0,0.268,0.6312,0.132,20569.0,27.20009714,44649.07771,32400.0,34100.0,34800.0,30200.0,31000.0,31500.0,26000.0,22300.0,27800.0,124.0,144.0,172.0,863.0,789.0,905.0,0.3522,0.6478
151777,1820,10.69165440293849,43987.21941820907,2,Private,29040.0,29040.0,1,3,0.7428,1000.0,0.0,0.0227,0.0,0.0,0.0341,0.0,0.0038,0.0,0.125,0.0,0.0,0.0038,0.0,0.0,0.0455,0.0,0.0,0.0265,0.0152,0.0,0.0189,0.0947,0.0076,0.0,0.0379,0.0,0.0606,0.0076,0.0455,0.0568,0.0,0.0,0.0,0.0,0.0341,0.1098,0.197,0.053,12621.0,6850.0,0.7246,0.3678,39325.0,0.548,0.6921,0.084,27000.0,19.77678571,69133.78571,33800.0,40600.0,43600.0,32700.0,38000.0,40700.0,17500.0,23900.0,28500.0,25.0,37.0,35.0,471.0,453.0,436.0,0.4825,0.5175
